Date,S22,S21,S20,S19,S18,S17,S16,S15
2014-12-04,0.238,0.238,0.158,0.138,0.128,0.138,0.148,0.058
2014-12-05,0.238,0.238,0.158,0.138,0.138,0.138,0.148,0.058
2014-12-06,0.228,0.238,0.158,0.138,0.138,0.138,0.138,0.058
2014-12-07,0.218,0.238,0.148,0.138,0.128,0.128,0.138,0.068
2014-12-08,0.218,0.238,0.148,0.138,0.118,0.128,0.138,0.068
2014-12-09,0.218,0.228,0.148,0.118,0.118,0.128,0.128,0.068
2014-12-10,0.228,0.228,0.138,0.118,0.118,0.128,0.128,0.078
2014-12-11,0.228,0.228,0.148,0.108,0.128,0.118,0.128,0.078
2014-12-12,0.228,0.228,0.158,0.118,0.138,0.118,0.128,0.078
2014-12-13,0.228,0.228,0.148,0.128,0.128,0.118,0.128,0.078
2014-12-14,0.218,0.228,0.138,0.128,0.118,0.118,0.128,0.078
2014-12-15,0.208,0.218,0.138,0.128,0.118,0.118,0.118,0.078
2014-12-16,0.198,0.218,0.138,0.118,0.118,0.118,0.118,0.068
2014-12-17,0.188,0.218,0.138,0.118,0.108,0.118,0.118,0.068
2014-12-18,0.178,0.208,0.128,0.108,0.108,0.108,0.118,0.068
2014-12-19,0.178,0.208,0.118,0.108,0.098,0.108,0.118,0.058
2014-12-20,0.168,0.208,0.118,0.098,0.098,0.108,0.118,0.058
2014-12-21,0.178,0.208,0.128,0.098,0.098,0.108,0.108,0.048
2014-12-22,0.178,0.208,0.128,0.098,0.108,0.108,0.108,0.048
2014-12-23,0.178,0.208,0.128,0.098,0.118,0.108,0.108,0.048
2014-12-24,0.188,0.208,0.138,0.108,0.128,0.098,0.108,0.048
2014-12-25,0.248,0.258,0.188,0.168,0.168,0.158,0.158,0.088
2014-12-26,0.228,0.248,0.188,0.178,0.158,0.158,0.158,0.078
2014-12-27,0.218,0.248,0.168,0.158,0.138,0.158,0.158,0.078
2014-12-28,0.208,0.248,0.168,0.158,0.138,0.148,0.158,0.078
2014-12-29,0.198,0.248,0.158,0.148,0.128,0.148,0.148,0.068
2014-12-30,0.188,0.238,0.148,0.138,0.118,0.148,0.148,0.068
2014-12-31,0.188,0.238,0.138,0.128,0.108,0.148,0.148,0.058
2015-01-01,0.188,0.228,0.128,0.128,0.108,0.138,0.148,0.058
2015-01-02,0.188,0.228,0.128,0.118,0.108,0.138,0.138,0.058
2015-01-03,0.178,0.228,0.128,0.118,0.108,0.138,0.138,0.058
2015-01-04,0.178,0.228,0.128,0.108,0.108,0.138,0.138,0.048
2015-01-05,0.178,0.228,0.118,0.108,0.098,0.128,0.138,0.048
2015-01-06,0.168,0.228,0.108,0.098,0.088,0.128,0.128,0.048
2015-01-07,0.158,0.228,0.098,0.088,0.068,0.128,0.128,0.048
2015-01-08,0.158,0.218,0.078,0.088,0.048,0.128,0.118,0.038
2015-01-09,0.168,0.218,0.088,0.078,0.048,0.118,0.118,0.038
2015-01-10,0.168,0.218,0.078,0.078,0.048,0.118,0.118,0.028
2015-01-11,0.178,0.218,0.088,0.078,0.058,0.118,0.108,0.028
2015-01-12,0.168,0.218,0.098,0.078,0.068,0.118,0.118,0.038
2015-01-13,0.178,0.218,0.108,0.088,0.068,0.118,0.128,0.038
2015-01-14,0.168,0.208,0.108,0.088,0.068,0.118,0.118,0.038
2015-01-15,0.168,0.218,0.098,0.078,0.058,0.108,0.118,0.028
2015-01-16,0.168,0.218,0.098,0.078,0.058,0.108,0.118,0.028
2015-01-17,0.178,0.218,0.088,0.068,0.058,0.108,0.108,0.028
2015-01-18,0.178,0.208,0.098,0.068,0.068,0.098,0.108,0.018
2015-01-19,0.188,0.208,0.108,0.068,0.078,0.098,0.098,0.018
2015-01-20,0.178,0.208,0.108,0.068,0.088,0.098,0.098,0.018
2015-01-21,0.188,0.208,0.118,0.058,0.088,0.098,0.098,0.018
2015-01-22,0.188,0.208,0.118,0.058,0.098,0.098,0.098,0.008
2015-01-23,0.178,0.208,0.118,0.058,0.098,0.088,0.088,0.008
2015-01-24,0.178,0.208,0.118,0.058,0.098,0.088,0.088,0.018
2015-01-25,0.168,0.208,0.108,0.068,0.088,0.088,0.088,0.018
2015-01-26,0.158,0.198,0.108,0.068,0.078,0.078,0.088,0.018
2015-01-27,0.148,0.198,0.108,0.068,0.078,0.078,0.088,0.018
2015-01-28,0.138,0.198,0.088,0.058,0.068,0.078,0.078,0.018
2015-01-29,0.138,0.188,0.068,0.058,0.038,0.078,0.078,0.018
2015-01-30,0.128,0.188,0.068,0.058,0.038,0.068,0.078,0.018
2015-01-31,0.128,0.188,0.068,0.048,0.038,0.068,0.068,0.018
2015-02-01,0.138,0.188,0.068,0.048,0.038,0.058,0.068,0.008
2015-02-02,0.138,0.188,0.078,0.048,0.048,0.058,0.068,0.008
2015-02-03,0.128,0.178,0.078,0.038,0.048,0.058,0.068,-0.002
2015-02-04,0.128,0.178,0.068,0.038,0.048,0.058,0.058,-0.002
2015-02-05,0.138,0.178,0.088,0.048,0.048,0.058,0.078,0.028
2015-02-06,0.128,0.178,0.068,0.038,0.038,0.068,0.078,0.018
2015-02-07,0.128,0.178,0.058,0.038,0.028,0.068,0.068,0.008
2015-02-08,0.128,0.178,0.058,0.038,0.028,0.058,0.068,-0.002
2015-02-09,0.128,0.168,0.068,0.038,0.038,0.058,0.068,-0.002
2015-02-10,0.138,0.178,0.088,0.038,0.048,0.058,0.068,-0.002
2015-02-11,0.138,0.168,0.078,0.038,0.048,0.058,0.068,-0.012
2015-02-12,0.128,0.168,0.078,0.028,0.038,0.058,0.058,-0.012
2015-02-13,0.128,0.168,0.078,0.028,0.038,0.058,0.058,-0.012
2015-02-14,0.128,0.168,0.068,0.028,0.028,0.048,0.058,-0.022
2015-02-15,0.128,0.158,0.068,0.028,0.038,0.048,0.048,-0.022
2015-02-16,0.128,0.158,0.068,0.018,0.048,0.048,0.048,-0.022
2015-02-17,0.128,0.158,0.078,0.018,0.058,0.038,0.048,-0.022
2015-02-18,0.178,0.178,0.098,0.038,0.078,0.058,0.068,0.008
2015-02-19,0.158,0.178,0.078,0.038,0.048,0.058,0.068,0.008
2015-02-20,0.148,0.168,0.058,0.028,0.028,0.048,0.058,0.008
2015-02-21,0.148,0.168,0.058,0.028,0.028,0.048,0.058,0.008
2015-02-22,0.138,0.168,0.068,0.028,0.038,0.048,0.058,0.008
2015-02-23,0.118,0.168,0.068,0.028,0.038,0.048,0.048,-0.002
2015-02-24,0.118,0.158,0.068,0.028,0.028,0.038,0.058,-0.002
2015-02-25,0.108,0.168,0.068,0.028,0.018,0.038,0.048,-0.012
2015-02-26,0.108,0.158,0.078,0.028,0.038,0.038,0.048,-0.012
2015-02-27,0.098,0.158,0.068,0.018,0.028,0.028,0.038,-0.022
2015-02-28,0.098,0.158,0.048,0.018,0.008,0.028,0.038,-0.022
2015-03-01,0.088,0.158,0.038,0.008,-0.002,0.028,0.038,-0.032
2015-03-02,0.078,0.158,0.028,0.008,-0.012,0.028,0.028,-0.032
2015-03-03,0.078,0.158,0.018,-0.002,-0.022,0.018,0.028,-0.042
2015-03-04,0.078,0.148,0.028,-0.002,-0.012,0.018,0.018,-0.042
2015-03-05,0.068,0.148,0.028,-0.002,-0.012,0.008,0.018,-0.052
2015-03-06,0.058,0.148,0.028,-0.002,-0.022,0.008,0.008,-0.062
2015-03-07,0.048,0.148,0.008,-0.012,-0.032,0.008,0.008,-0.062
2015-03-08,0.108,0.148,0.018,-0.002,-0.032,0.008,0.018,-0.062
2015-03-09,0.098,0.148,0.018,-0.002,-0.022,0.008,0.018,-0.052
2015-03-10,0.088,0.148,0.018,-0.002,-0.012,-0.002,0.008,-0.062
2015-03-11,0.078,0.148,0.018,-0.012,-0.012,-0.002,0.008,-0.072
2015-03-12,0.078,0.148,0.018,-0.012,-0.022,-0.002,-0.002,-0.072
2015-03-13,0.078,0.148,0.028,-0.012,-0.022,-0.012,-0.002,-0.082
2015-03-14,0.068,0.148,0.018,-0.022,-0.022,-0.012,-0.012,-0.092
2015-03-15,0.048,0.138,0.018,-0.032,-0.032,-0.022,-0.012,-0.092
2015-03-16,0.048,0.138,0.008,-0.032,-0.042,-0.022,-0.012,-0.092
2015-03-17,0.048,0.128,0.008,-0.042,-0.042,-0.022,-0.012,-0.082
2015-03-18,0.048,0.118,0.018,-0.042,-0.032,-0.032,-0.012,-0.092
2015-03-19,0.058,0.118,0.018,-0.052,-0.022,-0.032,-0.022,-0.102
2015-03-20,0.068,0.118,0.018,-0.052,-0.012,-0.032,-0.022,-0.102
2015-03-21,0.068,0.118,0.018,-0.062,-0.022,-0.042,-0.042,-0.112
2015-03-22,0.058,0.108,0.008,-0.072,-0.022,-0.042,-0.042,-0.122
2015-03-23,0.068,0.108,0.018,-0.072,-0.022,-0.052,-0.052,-0.122
2015-03-24,0.068,0.108,0.008,-0.082,-0.022,-0.052,-0.052,-0.132
2015-03-25,0.058,0.098,-0.002,-0.082,-0.032,-0.052,-0.062,-0.132
2015-03-26,0.048,0.098,-0.012,-0.092,-0.042,-0.062,-0.062,-0.142
2015-03-27,0.028,0.098,-0.012,-0.092,-0.042,-0.062,-0.072,-0.132
2015-03-28,0.078,0.118,0.008,-0.052,-0.052,-0.052,-0.042,-0.102
2015-03-29,0.058,0.118,-0.012,-0.062,-0.072,-0.052,-0.052,-0.112
2015-03-30,0.048,0.108,-0.032,-0.072,-0.082,-0.062,-0.062,-0.112
2015-03-31,0.038,0.098,-0.032,-0.072,-0.092,-0.062,-0.062,-0.122
2015-04-01,0.028,0.098,-0.032,-0.082,-0.082,-0.072,-0.062,-0.122
2015-04-02,0.028,0.088,-0.042,-0.082,-0.072,-0.072,-0.072,-0.132
2015-04-03,0.028,0.078,-0.042,-0.092,-0.072,-0.082,-0.072,-0.142
2015-04-04,0.018,0.078,-0.052,-0.102,-0.082,-0.082,-0.082,-0.152
2015-04-05,0.008,0.068,-0.052,-0.112,-0.082,-0.092,-0.092,-0.162
2015-04-06,0.008,0.068,-0.062,-0.112,-0.082,-0.092,-0.092,-0.162
2015-04-07,0.008,0.058,-0.072,-0.122,-0.082,-0.102,-0.102,-0.172
2015-04-08,-0.002,0.048,-0.082,-0.132,-0.102,-0.102,-0.112,-0.182
2015-04-09,-0.012,0.038,-0.092,-0.152,-0.102,-0.112,-0.112,-0.192
2015-04-10,-0.022,0.028,-0.102,-0.162,-0.112,-0.112,-0.122,-0.202
2015-04-11,-0.032,0.028,-0.112,-0.172,-0.122,-0.122,-0.122,-0.202
2015-04-12,-0.032,0.008,-0.122,-0.182,-0.122,-0.122,-0.132,-0.212
2015-04-13,-0.032,0.008,-0.122,-0.192,-0.122,-0.132,-0.142,-0.222
2015-04-14,-0.042,0.008,-0.132,-0.202,-0.132,-0.142,-0.142,-0.232
2015-04-15,-0.032,-0.002,-0.132,-0.202,-0.122,-0.142,-0.152,-0.232
2015-04-16,-0.032,-0.002,-0.122,-0.202,-0.112,-0.152,-0.152,-0.242
2015-04-17,-0.032,-0.002,-0.122,-0.222,-0.112,-0.162,-0.162,-0.252
2015-04-18,-0.022,-0.002,-0.122,-0.232,-0.112,-0.162,-0.172,-0.262
2015-04-19,-0.022,-0.002,-0.132,-0.242,-0.112,-0.172,-0.182,-0.262
2015-04-20,-0.012,-0.002,-0.102,-0.202,-0.092,-0.172,-0.132,-0.172
2015-04-21,-0.002,-0.002,-0.032,-0.072,-0.062,-0.152,-0.102,-0.112
2015-04-22,0.028,0.018,0.008,-0.052,-0.042,-0.132,-0.062,-0.112
2015-04-23,0.028,0.028,0.028,-0.052,-0.042,-0.132,-0.072,-0.112
2015-04-24,0.028,0.028,0.018,-0.052,-0.052,-0.132,-0.072,-0.112
2015-04-25,0.038,0.048,0.028,-0.022,-0.012,-0.112,-0.052,-0.112
2015-04-26,0.028,0.048,0.028,-0.012,-0.002,-0.112,-0.052,-0.112
2015-04-27,0.028,0.048,0.028,-0.002,0.008,-0.112,-0.062,-0.112
2015-04-28,0.038,0.048,0.028,0.018,0.008,-0.112,-0.052,-0.102
2015-04-29,0.218,0.208,0.188,0.148,0.088,-0.032,0.098,0.208
2015-04-30,0.238,0.218,0.208,0.178,0.118,0.038,0.118,0.138
2015-05-01,0.228,0.228,0.188,0.168,0.108,0.068,0.128,0.128
2015-05-02,0.228,0.228,0.168,0.148,0.088,0.088,0.138,0.118
2015-05-03,0.228,0.228,0.138,0.138,0.078,0.088,0.138,0.108
2015-05-04,0.208,0.218,0.118,0.118,0.058,0.088,0.128,0.088
2015-05-05,0.208,0.218,0.118,0.108,0.048,0.098,0.128,0.078
2015-05-06,0.198,0.208,0.118,0.098,0.058,0.098,0.118,0.068
2015-05-07,0.178,0.208,0.118,0.088,0.068,0.098,0.118,0.058
2015-05-08,0.168,0.188,0.108,0.078,0.068,0.088,0.108,0.048
2015-05-09,0.168,0.188,0.108,0.078,0.068,0.078,0.108,0.038
2015-05-10,0.148,0.178,0.088,0.078,0.068,0.078,0.098,0.038
2015-05-11,0.138,0.168,0.078,0.068,0.058,0.068,0.098,0.028
2015-05-12,0.138,0.168,0.078,0.068,0.058,0.058,0.088,0.028
2015-05-13,0.128,0.168,0.068,0.058,0.048,0.068,0.088,0.018
2015-05-14,0.118,0.158,0.068,0.048,0.048,0.058,0.078,0.008
2015-05-15,0.118,0.158,0.058,0.038,0.038,0.058,0.068,-0.002
2015-05-16,0.118,0.158,0.048,0.038,0.038,0.048,0.068,-0.012
2015-05-17,0.108,0.148,0.048,0.028,0.038,0.048,0.058,-0.022
2015-05-18,0.108,0.148,0.038,0.018,0.028,0.038,0.048,-0.022
2015-05-19,0.098,0.148,0.038,0.008,0.018,0.028,0.048,-0.032
2015-05-20,0.088,0.138,0.028,0.008,0.008,0.028,0.038,-0.042
2015-05-21,0.088,0.138,0.038,-0.002,0.008,0.028,0.028,-0.042
2015-05-22,0.088,0.138,0.038,-0.002,0.018,0.028,0.028,-0.052
2015-05-23,0.078,0.138,0.028,-0.012,0.008,0.018,0.018,-0.052
2015-05-24,0.078,0.138,0.008,-0.012,-0.002,0.008,0.018,-0.052
2015-05-25,0.078,0.138,-0.002,-0.022,-0.012,-0.002,0.008,-0.062
2015-05-26,0.068,0.128,-0.002,-0.022,-0.022,-0.002,0.008,-0.072
2015-05-27,0.068,0.128,-0.022,-0.032,-0.032,-0.012,-0.002,-0.072
2015-05-28,0.058,0.128,-0.032,-0.042,-0.042,-0.012,-0.012,-0.082
2015-05-29,0.058,0.118,-0.022,0.098,-0.032,-0.022,-0.012,-0.092
2015-05-30,0.058,0.118,-0.022,0.098,-0.022,-0.032,-0.022,-0.102
2015-05-31,0.048,0.108,0.008,0.098,-0.012,-0.032,-0.032,-0.112
2015-06-01,0.048,0.108,0.008,0.088,-0.002,-0.032,-0.032,-0.112
2015-06-02,0.058,0.108,0.018,0.088,-0.002,-0.042,-0.042,-0.112
2015-06-03,0.068,0.108,0.018,0.088,-0.002,-0.042,-0.032,-0.112
2015-06-04,0.088,0.108,0.028,0.078,0.008,-0.052,-0.032,-0.112
2015-06-05,0.088,0.118,0.058,0.118,0.018,-0.022,-0.002,-0.012
2015-06-06,0.088,0.118,0.098,0.168,0.048,-0.002,0.008,0.008
2015-06-07,0.108,0.138,0.108,0.208,0.058,-0.002,0.018,0.018
2015-06-08,0.108,0.138,0.098,0.208,0.058,-0.002,0.058,0.038
2015-06-09,0.098,0.138,0.088,0.208,0.058,-0.002,0.048,0.038
2015-06-10,0.148,0.138,0.088,0.198,0.058,-0.002,0.048,0.028
2015-06-11,0.138,0.138,0.088,0.198,0.058,0.018,0.068,0.028
2015-06-12,0.128,0.148,0.078,0.198,0.058,0.018,0.068,0.028
2015-06-13,0.128,0.158,0.068,0.198,0.048,0.018,0.068,0.018
2015-06-14,0.128,0.158,0.068,0.198,0.038,0.018,0.068,0.018
2015-06-15,0.128,0.158,0.078,0.198,0.038,0.018,0.058,0.008
2015-06-16,0.118,0.158,0.078,0.188,0.028,0.018,0.058,-0.002
2015-06-17,0.108,0.158,0.068,0.188,0.028,0.018,0.048,-0.012
2015-06-18,0.098,0.148,0.068,0.178,0.028,0.018,0.048,-0.012
2015-06-19,0.088,0.148,0.058,0.168,0.018,0.008,0.038,-0.022
2015-06-20,0.078,0.148,0.048,0.158,0.008,0.008,0.028,-0.032
2015-06-21,0.078,0.148,0.058,0.158,0.008,0.018,0.038,-0.012
2015-06-22,0.068,0.148,0.048,0.158,0.008,0.008,0.038,-0.002
2015-06-23,0.058,0.138,0.048,0.148,0.008,0.008,0.038,-0.012
2015-06-24,0.048,0.138,0.038,0.148,0.008,-0.002,0.028,-0.022
2015-06-25,0.048,0.128,0.038,0.138,-0.002,-0.002,0.018,-0.032
2015-06-26,0.048,0.128,0.028,0.128,-0.002,-0.012,0.018,-0.042
2015-06-27,0.048,0.128,0.028,0.128,0.008,-0.012,0.018,-0.042
2015-06-28,0.048,0.118,0.028,0.118,0.008,-0.002,0.018,-0.052
2015-06-29,0.038,0.118,0.018,0.108,0.008,-0.012,0.008,-0.062
2015-06-30,0.038,0.108,0.018,0.098,-0.002,-0.012,-0.002,-0.072
2015-07-01,0.028,0.098,-0.002,-0.062,-0.032,-0.022,-0.002,-0.072
2015-07-02,0.028,0.098,-0.012,-0.072,-0.042,-0.032,-0.012,-0.082
2015-07-03,0.028,0.088,-0.022,-0.082,-0.042,-0.032,-0.012,-0.082
2015-07-04,0.028,0.088,-0.022,-0.052,-0.032,-0.032,-0.022,-0.092
2015-07-05,0.028,0.078,-0.032,-0.072,-0.032,-0.042,-0.022,-0.102
2015-07-06,0.028,0.078,-0.042,-0.082,-0.052,-0.052,-0.032,-0.102
2015-07-07,0.018,0.078,-0.042,-0.092,-0.052,-0.052,-0.032,-0.092
2015-07-08,0.028,0.078,-0.012,-0.052,-0.042,-0.032,-0.032,-0.092
2015-07-09,0.028,0.078,-0.012,-0.052,-0.042,-0.032,-0.032,-0.102
2015-07-10,0.028,0.078,-0.022,-0.062,-0.042,-0.042,-0.042,-0.112
2015-07-11,0.028,0.068,-0.032,-0.082,-0.052,-0.052,-0.052,-0.122
2015-07-12,0.028,0.058,-0.042,-0.092,-0.052,-0.052,-0.052,-0.132
2015-07-13,0.028,0.048,-0.042,-0.102,-0.042,-0.052,-0.052,-0.142
2015-07-14,0.028,0.048,-0.012,-0.082,-0.032,-0.052,-0.062,-0.142
2015-07-15,0.038,0.038,-0.012,-0.092,-0.032,-0.052,-0.062,-0.152
2015-07-16,0.048,0.048,-0.012,-0.102,-0.032,-0.062,-0.052,-0.112
2015-07-17,0.048,0.048,-0.022,-0.112,-0.032,-0.062,-0.062,-0.112
2015-07-18,0.048,0.048,-0.022,-0.112,-0.032,-0.062,-0.062,-0.112
2015-07-19,0.038,0.048,-0.032,-0.122,-0.032,-0.062,-0.062,-0.112
2015-07-20,0.038,0.048,-0.042,-0.122,-0.032,-0.072,-0.062,-0.112
2015-07-21,0.038,0.048,-0.042,-0.122,-0.032,-0.082,-0.072,-0.112
2015-07-22,0.048,0.108,-0.012,-0.092,-0.022,-0.082,-0.072,-0.102
2015-07-23,0.068,0.098,0.028,-0.042,0.008,-0.062,-0.042,-0.102
2015-07-24,0.058,0.098,0.028,0.008,0.028,-0.062,-0.042,-0.102
2015-07-25,0.058,0.098,0.038,0.028,0.038,-0.062,-0.032,-0.072
2015-07-26,0.108,0.098,0.068,0.048,0.068,-0.042,0.008,0.078
2015-07-27,0.108,0.108,0.088,0.078,0.088,-0.022,0.018,0.048
2015-07-28,0.098,0.108,0.098,0.098,0.098,-0.012,0.028,0.038
2015-07-29,0.088,0.108,0.108,0.108,0.098,-0.012,0.028,0.038
2015-07-30,0.088,0.108,0.108,0.108,0.098,-0.002,0.038,0.038
2015-07-31,0.098,0.108,0.108,0.118,0.108,-0.002,0.038,0.038
2015-08-01,0.108,0.118,0.108,0.118,0.108,0.008,0.048,0.068
2015-08-02,0.108,0.118,0.118,0.128,0.118,0.008,0.048,0.058
2015-08-03,0.118,0.118,0.128,0.138,0.128,0.008,0.058,0.058
2015-08-04,0.128,0.128,0.128,0.148,0.128,0.048,0.098,0.118
2015-08-05,0.118,0.128,0.128,0.138,0.128,0.048,0.098,0.098
2015-08-06,0.108,0.128,0.118,0.128,0.118,0.048,0.098,0.078
2015-08-07,0.108,0.128,0.108,0.118,0.108,0.048,0.088,0.068
2015-08-08,0.108,0.128,0.108,0.108,0.108,0.048,0.088,0.048
2015-08-09,0.108,0.118,0.098,0.098,0.108,0.048,0.078,0.048
2015-08-10,0.108,0.118,0.098,0.098,0.108,0.048,0.078,0.038
2015-08-11,0.158,0.118,0.108,0.118,0.118,0.048,0.078,0.038
2015-08-12,0.148,0.128,0.108,0.118,0.118,0.048,0.078,0.038
2015-08-13,0.138,0.128,0.118,0.128,0.128,0.048,0.078,0.038
2015-08-14,0.138,0.128,0.118,0.128,0.118,0.048,0.078,0.048
2015-08-15,0.168,0.148,0.138,0.158,0.138,0.088,0.098,0.078
2015-08-16,0.158,0.148,0.128,0.148,0.138,0.088,0.108,0.078
2015-08-17,0.148,0.148,0.118,0.138,0.128,0.088,0.108,0.068
2015-08-18,0.138,0.148,0.118,0.128,0.108,0.078,0.108,0.058
2015-08-19,0.138,0.148,0.108,0.118,0.108,0.078,0.098,0.058
2015-08-20,0.128,0.148,0.108,0.108,0.108,0.078,0.108,0.058
2015-08-21,0.138,0.148,0.108,0.118,0.108,0.078,0.108,0.058
2015-08-22,0.138,0.138,0.108,0.108,0.108,0.078,0.108,0.058
2015-08-23,0.138,0.138,0.128,0.118,0.128,0.108,0.118,0.068
2015-08-24,0.158,0.138,0.118,0.118,0.128,0.128,0.138,0.098
2015-08-25,0.158,0.138,0.128,0.128,0.128,0.118,0.138,0.088
2015-08-26,0.158,0.158,0.148,0.148,0.138,0.128,0.138,0.098
2015-08-27,0.188,0.178,0.188,0.198,0.188,0.198,0.228,0.258
2015-08-28,0.178,0.178,0.188,0.198,0.188,0.198,0.238,0.208
2015-08-29,0.178,0.188,0.168,0.188,0.188,0.208,0.238,0.188
2015-08-30,0.238,0.238,0.228,0.248,0.248,0.288,0.318,0.258
2015-08-31,0.248,0.258,0.238,0.248,0.248,0.288,0.318,0.238
2015-09-01,0.238,0.248,0.228,0.238,0.248,0.278,0.308,0.218
2015-09-02,0.218,0.248,0.218,0.228,0.238,0.278,0.298,0.218
2015-09-03,0.218,0.238,0.218,0.228,0.238,0.278,0.298,0.218
2015-09-04,0.218,0.238,0.208,0.218,0.238,0.268,0.298,0.208
2015-09-05,0.228,0.258,0.208,0.228,0.238,0.268,0.288,0.198
2015-09-06,0.228,0.248,0.208,0.218,0.228,0.268,0.278,0.198
2015-09-07,0.228,0.248,0.208,0.218,0.228,0.268,0.288,0.198
2015-09-08,0.218,0.248,0.208,0.208,0.228,0.268,0.288,0.198
2015-09-09,0.228,0.248,0.208,0.208,0.228,0.268,0.278,0.188
2015-09-10,0.218,0.248,0.198,0.198,0.218,0.258,0.268,0.188
2015-09-11,0.218,0.248,0.188,0.198,0.218,0.248,0.268,0.178
2015-09-12,0.218,0.248,0.198,0.188,0.208,0.238,0.258,0.168
2015-09-13,0.218,0.238,0.188,0.188,0.208,0.238,0.248,0.158
2015-09-14,0.218,0.238,0.188,0.188,0.208,0.228,0.238,0.158
2015-09-15,0.218,0.238,0.198,0.198,0.208,0.238,0.248,0.168
2015-09-16,0.228,0.248,0.218,0.228,0.228,0.268,0.288,0.228
2015-09-17,0.238,0.258,0.238,0.248,0.278,0.308,0.308,0.228
2015-09-18,0.238,0.268,0.238,0.238,0.268,0.298,0.308,0.208
2015-09-19,0.248,0.268,0.248,0.248,0.268,0.288,0.298,0.208
2015-09-20,0.248,0.278,0.248,0.258,0.268,0.278,0.298,0.208
2015-09-21,0.248,0.278,0.248,0.248,0.258,0.278,0.288,0.208
2015-09-22,0.248,0.278,0.258,0.268,0.268,0.278,0.288,0.208
2015-09-23,0.298,0.278,0.278,0.288,0.278,0.278,0.298,0.208
2015-09-24,0.308,0.308,0.298,0.288,0.278,0.278,0.298,0.198
2015-09-25,0.318,0.318,0.298,0.298,0.278,0.278,0.288,0.198
2015-09-26,0.318,0.318,0.298,0.298,0.288,0.278,0.288,0.188
2015-09-27,0.328,0.318,0.308,0.318,0.298,0.278,0.288,0.198
2015-09-28,0.338,0.338,0.328,0.338,0.318,0.298,0.298,0.208
2015-09-29,0.338,0.358,0.348,0.358,0.338,0.318,0.318,0.258
2015-09-30,0.348,0.378,0.358,0.368,0.348,0.328,0.328,0.268
2015-10-01,0.348,0.378,0.358,0.358,0.348,0.328,0.338,0.288
2015-10-02,0.338,0.368,0.348,0.348,0.338,0.318,0.338,0.308
2015-10-03,0.348,0.368,0.358,0.348,0.338,0.318,0.338,0.318
2015-10-04,0.338,0.368,0.358,0.358,0.338,0.318,0.338,0.338
2015-10-05,0.348,0.378,0.378,0.378,0.358,0.328,0.348,0.348
2015-10-06,0.348,0.388,0.378,0.378,0.358,0.338,0.358,0.358
2015-10-07,0.338,0.368,0.358,0.368,0.348,0.348,0.358,0.338
2015-10-08,0.328,0.348,0.338,0.348,0.338,0.338,0.358,0.328
2015-10-09,0.328,0.338,0.338,0.338,0.338,0.328,0.348,0.318
2015-10-10,0.338,0.348,0.348,0.348,0.338,0.328,0.348,0.318
2015-10-11,0.338,0.368,0.358,0.368,0.348,0.338,0.358,0.328
2015-10-12,0.338,0.358,0.348,0.358,0.348,0.348,0.358,0.318
2015-10-13,0.328,0.348,0.338,0.348,0.338,0.328,0.358,0.318
2015-10-14,0.328,0.348,0.328,0.338,0.338,0.328,0.358,0.328
2015-10-15,0.308,0.338,0.308,0.328,0.328,0.328,0.358,0.318
2015-10-16,0.328,0.318,0.298,0.308,0.318,0.328,0.348,0.308
2015-10-17,0.338,0.328,0.298,0.308,0.318,0.328,0.348,0.288
2015-10-18,0.308,0.318,0.278,0.288,0.298,0.318,0.338,0.268
2015-10-19,0.308,0.298,0.248,0.268,0.288,0.318,0.338,0.258
2015-10-20,0.328,0.288,0.228,0.248,0.278,0.298,0.328,0.238
2015-10-21,0.318,0.278,0.228,0.238,0.258,0.288,0.308,0.228
2015-10-22,0.298,0.278,0.228,0.218,0.248,0.278,0.298,0.218
2015-10-23,0.288,0.268,0.228,0.218,0.238,0.278,0.288,0.198
2015-10-24,0.288,0.268,0.218,0.218,0.238,0.268,0.288,0.198
2015-10-25,0.278,0.258,0.218,0.228,0.238,0.258,0.278,0.198
2015-10-26,0.278,0.258,0.228,0.238,0.248,0.248,0.268,0.188
2015-10-27,0.278,0.268,0.248,0.258,0.268,0.248,0.268,0.188
2015-10-28,0.328,0.328,0.328,0.328,0.308,0.268,0.268,0.208
2015-10-29,0.328,0.348,0.338,0.338,0.318,0.278,0.278,0.228
2015-10-30,0.298,0.328,0.308,0.318,0.308,0.278,0.288,0.238
2015-10-31,0.278,0.308,0.288,0.298,0.298,0.278,0.288,0.248
2015-11-01,0.258,0.288,0.268,0.278,0.278,0.278,0.288,0.238
2015-11-02,0.248,0.268,0.248,0.258,0.268,0.268,0.278,0.228
2015-11-03,0.238,0.258,0.228,0.238,0.248,0.258,0.278,0.218
2015-11-04,0.228,0.248,0.208,0.218,0.238,0.248,0.268,0.208
2015-11-05,0.218,0.248,0.188,0.198,0.218,0.248,0.258,0.188
2015-11-06,0.208,0.238,0.178,0.178,0.198,0.238,0.248,0.178
2015-11-07,0.198,0.228,0.168,0.168,0.188,0.238,0.248,0.168
2015-11-08,0.198,0.228,0.168,0.158,0.178,0.228,0.238,0.158
2015-11-09,0.198,0.218,0.158,0.148,0.168,0.218,0.228,0.148
2015-11-10,0.198,0.218,0.158,0.138,0.178,0.218,0.228,0.148
2015-11-11,0.198,0.218,0.158,0.138,0.168,0.208,0.218,0.138
